alpha,experiment,o,method,coverage,width,n_infinite,n_total,proportion_infinite
0.05,34,0,dhcp_without,1.0,inf,1,1,1.0
0.05,34,0,hcp,1.0,inf,1,1,1.0
0.05,34,0,pool,0.74,28.77893730680374,0,1,0.0
0.05,34,0,rep,1.0,inf,1,1,1.0
0.05,34,0,stdcp,1.0,inf,1,1,1.0
0.05,34,0,sub,1.0,inf,1,1,1.0
0.05,34,5,dhcp_with,1.0,inf,1,1,1.0
0.05,34,5,dhcp_without,1.0,inf,1,1,1.0
0.05,34,5,hcp,1.0,inf,1,1,1.0
0.05,34,5,pool,0.74,28.77893730680374,0,1,0.0
0.05,34,5,rep,1.0,inf,1,1,1.0
0.05,34,5,stdcp,0.74,4.94219480259772,0,1,0.0
0.05,34,5,sub,1.0,inf,1,1,1.0
0.05,34,10,dhcp_with,1.0,inf,1,1,1.0
0.05,34,10,dhcp_without,1.0,inf,1,1,1.0
0.05,34,10,hcp,1.0,inf,1,1,1.0
0.05,34,10,pool,0.74,28.77893730680374,0,1,0.0
0.05,34,10,rep,1.0,inf,1,1,1.0
0.05,34,10,stdcp,0.82,10.016777529208884,0,1,0.0
0.05,34,10,sub,1.0,inf,1,1,1.0
0.05,34,15,dhcp_with,0.94,34.88897219831533,0,1,0.0
0.05,34,15,dhcp_without,0.94,34.88897219831533,0,1,0.0
0.05,34,15,hcp,1.0,inf,1,1,1.0
0.05,34,15,pool,0.74,28.77893730680374,0,1,0.0
0.05,34,15,rep,1.0,inf,1,1,1.0
0.05,34,15,stdcp,0.89,6.782485540658515,0,1,0.0
0.05,34,15,sub,1.0,inf,1,1,1.0
0.05,34,20,dhcp_with,0.83,28.795374377126606,0,1,0.0
0.05,34,20,dhcp_without,0.83,28.795374377126606,0,1,0.0
0.05,34,20,hcp,1.0,inf,1,1,1.0
0.05,34,20,pool,0.74,28.77893730680374,0,1,0.0
0.05,34,20,rep,1.0,inf,1,1,1.0
0.05,34,20,stdcp,0.93,5.559639376905441,0,1,0.0
0.05,34,20,sub,1.0,inf,1,1,1.0
0.05,34,25,dhcp_with,1.0,inf,1,1,1.0
0.05,34,25,dhcp_without,1.0,inf,1,1,1.0
0.05,34,25,hcp,1.0,inf,1,1,1.0
0.05,34,25,pool,0.74,28.77893730680374,0,1,0.0
0.05,34,25,rep,1.0,inf,1,1,1.0
0.05,34,25,stdcp,0.91,5.593398267762931,0,1,0.0
0.05,34,25,sub,1.0,inf,1,1,1.0
0.05,34,30,dhcp_with,1.0,inf,1,1,1.0
0.05,34,30,dhcp_without,1.0,inf,1,1,1.0
0.05,34,30,hcp,1.0,inf,1,1,1.0
0.05,34,30,pool,0.74,28.77893730680374,0,1,0.0
0.05,34,30,rep,1.0,inf,1,1,1.0
0.05,34,30,stdcp,0.91,5.343630928177257,0,1,0.0
0.05,34,30,sub,1.0,inf,1,1,1.0
0.05,34,35,dhcp_with,1.0,inf,1,1,1.0
0.05,34,35,dhcp_without,1.0,inf,1,1,1.0
0.05,34,35,hcp,1.0,inf,1,1,1.0
0.05,34,35,pool,0.74,28.77893730680374,0,1,0.0
0.05,34,35,rep,1.0,inf,1,1,1.0
0.05,34,35,stdcp,0.92,5.259678421862489,0,1,0.0
0.05,34,35,sub,1.0,inf,1,1,1.0
0.05,35,0,dhcp_with,1.0,inf,1,1,1.0
0.05,35,0,dhcp_without,1.0,inf,1,1,1.0
0.05,35,0,hcp,1.0,inf,1,1,1.0
0.05,35,0,pool,0.93,27.951127851057635,0,1,0.0
0.05,35,0,rep,1.0,inf,1,1,1.0
0.05,35,0,stdcp,1.0,inf,1,1,1.0
0.05,35,0,sub,1.0,inf,1,1,1.0
0.05,35,5,dhcp_with,1.0,inf,1,1,1.0
0.05,35,5,dhcp_without,1.0,inf,1,1,1.0
0.05,35,5,hcp,1.0,inf,1,1,1.0
0.05,35,5,pool,0.93,27.951127851057635,0,1,0.0
0.05,35,5,rep,1.0,inf,1,1,1.0
0.05,35,5,stdcp,0.7,4.713931535370122,0,1,0.0
0.05,35,5,sub,1.0,inf,1,1,1.0
0.05,35,10,dhcp_with,1.0,inf,1,1,1.0
0.05,35,10,dhcp_without,1.0,inf,1,1,1.0
0.05,35,10,hcp,1.0,inf,1,1,1.0
0.05,35,10,pool,0.93,27.951127851057635,0,1,0.0
0.05,35,10,rep,1.0,inf,1,1,1.0
0.05,35,10,stdcp,0.87,12.856199950532439,0,1,0.0
0.05,35,10,sub,1.0,inf,1,1,1.0
0.05,35,15,dhcp_with,0.99,31.315187912385298,0,1,0.0
0.05,35,15,dhcp_without,0.99,31.315187912385298,0,1,0.0
0.05,35,15,hcp,1.0,inf,1,1,1.0
0.05,35,15,pool,0.93,27.951127851057635,0,1,0.0
0.05,35,15,rep,1.0,inf,1,1,1.0
0.05,35,15,stdcp,0.88,6.971654775546758,0,1,0.0
0.05,35,15,sub,1.0,inf,1,1,1.0
0.05,35,20,dhcp_with,0.96,27.118330551594195,0,1,0.0
0.05,35,20,dhcp_without,0.96,27.118330551594195,0,1,0.0
0.05,35,20,hcp,1.0,inf,1,1,1.0
0.05,35,20,pool,0.93,27.951127851057635,0,1,0.0
0.05,35,20,rep,1.0,inf,1,1,1.0
0.05,35,20,stdcp,0.89,6.083422061279276,0,1,0.0
0.05,35,20,sub,1.0,inf,1,1,1.0
0.05,35,25,dhcp_with,1.0,inf,1,1,1.0
0.05,35,25,dhcp_without,1.0,inf,1,1,1.0
0.05,35,25,hcp,1.0,inf,1,1,1.0
0.05,35,25,pool,0.93,27.951127851057635,0,1,0.0
0.05,35,25,rep,1.0,inf,1,1,1.0
0.05,35,25,stdcp,0.9,5.617584091123579,0,1,0.0
0.05,35,25,sub,1.0,inf,1,1,1.0
0.05,35,30,dhcp_with,1.0,inf,1,1,1.0
0.05,35,30,dhcp_without,1.0,inf,1,1,1.0
0.05,35,30,hcp,1.0,inf,1,1,1.0
0.05,35,30,pool,0.93,27.951127851057635,0,1,0.0
0.05,35,30,rep,1.0,inf,1,1,1.0
0.05,35,30,stdcp,0.93,5.777011979970917,0,1,0.0
0.05,35,30,sub,1.0,inf,1,1,1.0
0.05,35,35,dhcp_with,1.0,inf,1,1,1.0
0.05,35,35,dhcp_without,1.0,inf,1,1,1.0
0.05,35,35,hcp,1.0,inf,1,1,1.0
0.05,35,35,pool,0.93,27.951127851057635,0,1,0.0
0.05,35,35,rep,1.0,inf,1,1,1.0
0.05,35,35,stdcp,0.92,5.552609990733818,0,1,0.0
0.05,35,35,sub,1.0,inf,1,1,1.0
0.05,36,0,dhcp_with,1.0,inf,1,1,1.0
0.05,36,0,dhcp_without,1.0,inf,1,1,1.0
0.05,36,0,hcp,1.0,inf,1,1,1.0
0.05,36,0,pool,0.99,53.98232048365984,0,1,0.0
0.05,36,0,rep,1.0,inf,1,1,1.0
0.05,36,0,stdcp,1.0,inf,1,1,1.0
0.05,36,0,sub,1.0,inf,1,1,1.0
0.05,36,5,dhcp_with,1.0,inf,1,1,1.0
0.05,36,5,dhcp_without,1.0,inf,1,1,1.0
0.05,36,5,hcp,1.0,inf,1,1,1.0
0.05,36,5,pool,0.99,53.98232048365984,0,1,0.0
0.05,36,5,rep,1.0,inf,1,1,1.0
0.05,36,5,stdcp,0.8,5.318652426755499,0,1,0.0
0.05,36,5,sub,1.0,inf,1,1,1.0
0.05,36,10,dhcp_with,1.0,inf,1,1,1.0
0.05,36,10,dhcp_without,1.0,inf,1,1,1.0
0.05,36,10,hcp,1.0,inf,1,1,1.0
0.05,36,10,pool,0.99,53.98232048365984,0,1,0.0
0.05,36,10,rep,1.0,inf,1,1,1.0
0.05,36,10,stdcp,0.89,12.454102389345081,0,1,0.0
0.05,36,10,sub,1.0,inf,1,1,1.0
0.05,36,15,dhcp_with,1.0,60.7182725116552,0,1,0.0
0.05,36,15,dhcp_without,1.0,60.7182725116552,0,1,0.0
0.05,36,15,hcp,1.0,inf,1,1,1.0
0.05,36,15,pool,0.99,53.98232048365984,0,1,0.0
0.05,36,15,rep,1.0,inf,1,1,1.0
0.05,36,15,stdcp,0.88,7.1217085162633245,0,1,0.0
0.05,36,15,sub,1.0,inf,1,1,1.0
0.05,36,20,dhcp_with,0.99,53.98232048365984,0,1,0.0
0.05,36,20,dhcp_without,0.99,53.98232048365984,0,1,0.0
0.05,36,20,hcp,1.0,inf,1,1,1.0
0.05,36,20,pool,0.99,53.98232048365984,0,1,0.0
0.05,36,20,rep,1.0,inf,1,1,1.0
0.05,36,20,stdcp,0.88,5.850128270588946,0,1,0.0
0.05,36,20,sub,1.0,inf,1,1,1.0
0.05,36,25,dhcp_with,1.0,inf,1,1,1.0
0.05,36,25,dhcp_without,1.0,inf,1,1,1.0
0.05,36,25,hcp,1.0,inf,1,1,1.0
0.05,36,25,pool,0.99,53.98232048365984,0,1,0.0
0.05,36,25,rep,1.0,inf,1,1,1.0
0.05,36,25,stdcp,0.94,5.963651369760531,0,1,0.0
0.05,36,25,sub,1.0,inf,1,1,1.0
0.05,36,30,dhcp_with,1.0,inf,1,1,1.0
0.05,36,30,dhcp_without,1.0,inf,1,1,1.0
0.05,36,30,hcp,1.0,inf,1,1,1.0
0.05,36,30,pool,0.99,53.98232048365984,0,1,0.0
0.05,36,30,rep,1.0,inf,1,1,1.0
0.05,36,30,stdcp,0.94,6.151924403073912,0,1,0.0
0.05,36,30,sub,1.0,inf,1,1,1.0
0.05,36,35,dhcp_with,1.0,inf,1,1,1.0
0.05,36,35,dhcp_without,1.0,inf,1,1,1.0
0.05,36,35,hcp,1.0,inf,1,1,1.0
0.05,36,35,pool,0.99,53.98232048365984,0,1,0.0
0.05,36,35,rep,1.0,inf,1,1,1.0
0.05,36,35,stdcp,0.95,5.778471224719557,0,1,0.0
0.05,36,35,sub,1.0,inf,1,1,1.0
0.05,37,0,dhcp_with,1.0,inf,1,1,1.0
0.05,37,0,dhcp_without,1.0,inf,1,1,1.0
0.05,37,0,hcp,1.0,inf,1,1,1.0
0.05,37,0,pool,0.91,32.054413020850944,0,1,0.0
0.05,37,0,rep,1.0,inf,1,1,1.0
0.05,37,0,stdcp,1.0,inf,1,1,1.0
0.05,37,0,sub,1.0,inf,1,1,1.0
0.05,37,5,dhcp_with,1.0,inf,1,1,1.0
0.05,37,5,dhcp_without,1.0,inf,1,1,1.0
0.05,37,5,hcp,1.0,inf,1,1,1.0
0.05,37,5,pool,0.91,32.054413020850944,0,1,0.0
0.05,37,5,rep,1.0,inf,1,1,1.0
0.05,37,5,stdcp,0.72,4.071616791523854,0,1,0.0
0.05,37,5,sub,1.0,inf,1,1,1.0
0.05,37,10,dhcp_with,1.0,inf,1,1,1.0
0.05,37,10,dhcp_without,1.0,inf,1,1,1.0
0.05,37,10,hcp,1.0,inf,1,1,1.0
0.05,37,10,pool,0.91,32.054413020850944,0,1,0.0
0.05,37,10,rep,1.0,inf,1,1,1.0
0.05,37,10,stdcp,0.85,9.631106057199696,0,1,0.0
0.05,37,10,sub,1.0,inf,1,1,1.0
0.05,37,15,dhcp_with,0.96,39.99109049942038,0,1,0.0
0.05,37,15,dhcp_without,0.96,39.99109049942038,0,1,0.0
0.05,37,15,hcp,1.0,inf,1,1,1.0
0.05,37,15,pool,0.91,32.054413020850944,0,1,0.0
0.05,37,15,rep,1.0,inf,1,1,1.0
0.05,37,15,stdcp,0.85,5.85671473973231,0,1,0.0
0.05,37,15,sub,1.0,inf,1,1,1.0
0.05,37,20,dhcp_with,0.94,32.49173422065269,0,1,0.0
0.05,37,20,dhcp_without,0.94,32.49173422065269,0,1,0.0
0.05,37,20,hcp,1.0,inf,1,1,1.0
0.05,37,20,pool,0.91,32.054413020850944,0,1,0.0
0.05,37,20,rep,1.0,inf,1,1,1.0
0.05,37,20,stdcp,0.93,5.414465950781267,0,1,0.0
0.05,37,20,sub,1.0,inf,1,1,1.0
0.05,37,25,dhcp_with,1.0,inf,1,1,1.0
0.05,37,25,dhcp_without,1.0,inf,1,1,1.0
0.05,37,25,hcp,1.0,inf,1,1,1.0
0.05,37,25,pool,0.91,32.054413020850944,0,1,0.0
0.05,37,25,rep,1.0,inf,1,1,1.0
0.05,37,25,stdcp,0.93,5.19249804234696,0,1,0.0
0.05,37,25,sub,1.0,inf,1,1,1.0
0.05,37,30,dhcp_with,1.0,inf,1,1,1.0
0.05,37,30,dhcp_without,1.0,inf,1,1,1.0
0.05,37,30,hcp,1.0,inf,1,1,1.0
0.05,37,30,pool,0.91,32.054413020850944,0,1,0.0
0.05,37,30,rep,1.0,inf,1,1,1.0
0.05,37,30,stdcp,0.93,4.976695422790998,0,1,0.0
0.05,37,30,sub,1.0,inf,1,1,1.0
0.05,37,35,dhcp_with,1.0,inf,1,1,1.0
0.05,37,35,dhcp_without,1.0,inf,1,1,1.0
0.05,37,35,hcp,1.0,inf,1,1,1.0
0.05,37,35,pool,0.91,32.054413020850944,0,1,0.0
0.05,37,35,rep,1.0,inf,1,1,1.0
0.05,37,35,stdcp,0.96,5.230638208299061,0,1,0.0
0.05,37,35,sub,1.0,inf,1,1,1.0
0.05,38,0,dhcp_with,1.0,inf,1,1,1.0
0.05,38,0,dhcp_without,1.0,inf,1,1,1.0
0.05,38,0,hcp,1.0,inf,1,1,1.0
0.05,38,0,pool,1.0,73.38693242498044,0,1,0.0
0.05,38,0,rep,1.0,inf,1,1,1.0
0.05,38,0,stdcp,1.0,inf,1,1,1.0
0.05,38,0,sub,1.0,inf,1,1,1.0
0.05,38,5,dhcp_with,1.0,inf,1,1,1.0
0.05,38,5,dhcp_without,1.0,inf,1,1,1.0
0.05,38,5,hcp,1.0,inf,1,1,1.0
0.05,38,5,pool,1.0,73.38693242498044,0,1,0.0
0.05,38,5,rep,1.0,inf,1,1,1.0
0.05,38,5,stdcp,0.75,4.677889493457865,0,1,0.0
0.05,38,5,sub,1.0,inf,1,1,1.0
0.05,38,10,dhcp_with,1.0,inf,1,1,1.0
0.05,38,10,dhcp_without,1.0,inf,1,1,1.0
0.05,38,10,hcp,1.0,inf,1,1,1.0
0.05,38,10,pool,1.0,73.38693242498044,0,1,0.0
0.05,38,10,rep,1.0,inf,1,1,1.0
0.05,38,10,stdcp,0.83,9.165780704755086,0,1,0.0
0.05,38,10,sub,1.0,inf,1,1,1.0
0.05,38,15,dhcp_with,1.0,75.38860011428379,0,1,0.0
0.05,38,15,dhcp_without,1.0,75.38860011428379,0,1,0.0
0.05,38,15,hcp,1.0,inf,1,1,1.0
0.05,38,15,pool,1.0,73.38693242498044,0,1,0.0
0.05,38,15,rep,1.0,inf,1,1,1.0
0.05,38,15,stdcp,0.95,7.353489101837711,0,1,0.0
0.05,38,15,sub,1.0,inf,1,1,1.0
0.05,38,20,dhcp_with,1.0,72.84934730516173,0,1,0.0
0.05,38,20,dhcp_without,1.0,72.84934730516173,0,1,0.0
0.05,38,20,hcp,1.0,inf,1,1,1.0
0.05,38,20,pool,1.0,73.38693242498044,0,1,0.0
0.05,38,20,rep,1.0,inf,1,1,1.0
0.05,38,20,stdcp,0.93,5.6955646822729875,0,1,0.0
0.05,38,20,sub,1.0,inf,1,1,1.0
0.05,38,25,dhcp_with,1.0,inf,1,1,1.0
0.05,38,25,dhcp_without,1.0,inf,1,1,1.0
0.05,38,25,hcp,1.0,inf,1,1,1.0
0.05,38,25,pool,1.0,73.38693242498044,0,1,0.0
0.05,38,25,rep,1.0,inf,1,1,1.0
0.05,38,25,stdcp,0.94,6.0987179455405505,0,1,0.0
0.05,38,25,sub,1.0,inf,1,1,1.0
0.05,38,30,dhcp_with,1.0,inf,1,1,1.0
0.05,38,30,dhcp_without,1.0,inf,1,1,1.0
0.05,38,30,hcp,1.0,inf,1,1,1.0
0.05,38,30,pool,1.0,73.38693242498044,0,1,0.0
0.05,38,30,rep,1.0,inf,1,1,1.0
0.05,38,30,stdcp,0.95,5.830152133695986,0,1,0.0
0.05,38,30,sub,1.0,inf,1,1,1.0
0.05,38,35,dhcp_with,1.0,inf,1,1,1.0
0.05,38,35,dhcp_without,1.0,inf,1,1,1.0
0.05,38,35,hcp,1.0,inf,1,1,1.0
0.05,38,35,pool,1.0,73.38693242498044,0,1,0.0
0.05,38,35,rep,1.0,inf,1,1,1.0
0.05,38,35,stdcp,0.96,6.053146087134622,0,1,0.0
0.05,38,35,sub,1.0,inf,1,1,1.0
0.05,39,0,dhcp_with,1.0,inf,1,1,1.0
0.05,39,0,dhcp_without,1.0,inf,1,1,1.0
0.05,39,0,hcp,1.0,inf,1,1,1.0
0.05,39,0,pool,0.93,23.686615380696576,0,1,0.0
0.05,39,0,rep,1.0,inf,1,1,1.0
0.05,39,0,stdcp,1.0,inf,1,1,1.0
0.05,39,0,sub,1.0,inf,1,1,1.0
0.05,39,5,dhcp_with,1.0,inf,1,1,1.0
0.05,39,5,dhcp_without,1.0,inf,1,1,1.0
0.05,39,5,hcp,1.0,inf,1,1,1.0
0.05,39,5,pool,0.93,23.686615380696576,0,1,0.0
0.05,39,5,rep,1.0,inf,1,1,1.0
0.05,39,5,stdcp,0.72,4.76024274250613,0,1,0.0
0.05,39,5,sub,1.0,inf,1,1,1.0
0.05,39,10,dhcp_with,1.0,inf,1,1,1.0
0.05,39,10,dhcp_without,1.0,inf,1,1,1.0
0.05,39,10,hcp,1.0,inf,1,1,1.0
0.05,39,10,pool,0.93,23.686615380696576,0,1,0.0
0.05,39,10,rep,1.0,inf,1,1,1.0
0.05,39,10,stdcp,0.77,9.708957080040847,0,1,0.0
0.05,39,10,sub,1.0,inf,1,1,1.0
0.05,39,15,dhcp_with,0.98,26.491077521060042,0,1,0.0
0.05,39,15,dhcp_without,0.98,26.491077521060042,0,1,0.0
0.05,39,15,hcp,1.0,inf,1,1,1.0
0.05,39,15,pool,0.93,23.686615380696576,0,1,0.0
0.05,39,15,rep,1.0,inf,1,1,1.0
0.05,39,15,stdcp,0.85,6.532303800765034,0,1,0.0
0.05,39,15,sub,1.0,inf,1,1,1.0
0.05,39,20,dhcp_with,0.94,23.686615380696576,0,1,0.0
0.05,39,20,dhcp_without,0.94,23.686615380696576,0,1,0.0
0.05,39,20,hcp,1.0,inf,1,1,1.0
0.05,39,20,pool,0.93,23.686615380696576,0,1,0.0
0.05,39,20,rep,1.0,inf,1,1,1.0
0.05,39,20,stdcp,0.93,5.221396844787192,0,1,0.0
0.05,39,20,sub,1.0,inf,1,1,1.0
0.05,39,25,dhcp_with,1.0,inf,1,1,1.0
0.05,39,25,dhcp_without,1.0,inf,1,1,1.0
0.05,39,25,hcp,1.0,inf,1,1,1.0
0.05,39,25,pool,0.93,23.686615380696576,0,1,0.0
0.05,39,25,rep,1.0,inf,1,1,1.0
0.05,39,25,stdcp,0.93,5.135265298062052,0,1,0.0
0.05,39,25,sub,1.0,inf,1,1,1.0
0.05,39,30,dhcp_with,1.0,inf,1,1,1.0
0.05,39,30,dhcp_without,1.0,inf,1,1,1.0
0.05,39,30,hcp,1.0,inf,1,1,1.0
0.05,39,30,pool,0.93,23.686615380696576,0,1,0.0
0.05,39,30,rep,1.0,inf,1,1,1.0
0.05,39,30,stdcp,0.93,4.872429996896252,0,1,0.0
0.05,39,30,sub,1.0,inf,1,1,1.0
0.05,39,35,dhcp_with,1.0,inf,1,1,1.0
0.05,39,35,dhcp_without,1.0,inf,1,1,1.0
0.05,39,35,hcp,1.0,inf,1,1,1.0
0.05,39,35,pool,0.93,23.686615380696576,0,1,0.0
0.05,39,35,rep,1.0,inf,1,1,1.0
0.05,39,35,stdcp,0.94,5.039543541323638,0,1,0.0
0.05,39,35,sub,1.0,inf,1,1,1.0
0.05,40,0,dhcp_with,1.0,inf,1,1,1.0
0.05,40,0,dhcp_without,1.0,inf,1,1,1.0
0.05,40,0,hcp,1.0,inf,1,1,1.0
0.05,40,0,pool,0.98,37.55350270925552,0,1,0.0
0.05,40,0,rep,1.0,inf,1,1,1.0
0.05,40,0,stdcp,1.0,inf,1,1,1.0
0.05,40,0,sub,1.0,inf,1,1,1.0
0.05,40,5,dhcp_with,1.0,inf,1,1,1.0
0.05,40,5,dhcp_without,1.0,inf,1,1,1.0
0.05,40,5,hcp,1.0,inf,1,1,1.0
0.05,40,5,pool,0.98,37.55350270925552,0,1,0.0
0.05,40,5,rep,1.0,inf,1,1,1.0
0.05,40,5,stdcp,0.85,5.338258203106428,0,1,0.0
0.05,40,5,sub,1.0,inf,1,1,1.0
0.05,40,10,dhcp_with,1.0,inf,1,1,1.0
0.05,40,10,dhcp_without,1.0,inf,1,1,1.0
0.05,40,10,hcp,1.0,inf,1,1,1.0
0.05,40,10,pool,0.98,37.55350270925552,0,1,0.0
0.05,40,10,rep,1.0,inf,1,1,1.0
0.05,40,10,stdcp,0.81,9.759101920053192,0,1,0.0
0.05,40,10,sub,1.0,inf,1,1,1.0
0.05,40,15,dhcp_with,1.0,41.14377017836949,0,1,0.0
0.05,40,15,dhcp_without,1.0,41.14377017836949,0,1,0.0
0.05,40,15,hcp,1.0,inf,1,1,1.0
0.05,40,15,pool,0.98,37.55350270925552,0,1,0.0
0.05,40,15,rep,1.0,inf,1,1,1.0
0.05,40,15,stdcp,0.92,6.4777126576135355,0,1,0.0
0.05,40,15,sub,1.0,inf,1,1,1.0
0.05,40,20,dhcp_with,1.0,36.36271400760537,0,1,0.0
0.05,40,20,dhcp_without,1.0,36.36271400760537,0,1,0.0
0.05,40,20,hcp,1.0,inf,1,1,1.0
0.05,40,20,pool,0.98,37.55350270925552,0,1,0.0
0.05,40,20,rep,1.0,inf,1,1,1.0
0.05,40,20,stdcp,0.97,5.6740577196933755,0,1,0.0
0.05,40,20,sub,1.0,inf,1,1,1.0
0.05,40,25,dhcp_with,1.0,inf,1,1,1.0
0.05,40,25,dhcp_without,1.0,inf,1,1,1.0
0.05,40,25,hcp,1.0,inf,1,1,1.0
0.05,40,25,pool,0.98,37.55350270925552,0,1,0.0
0.05,40,25,rep,1.0,inf,1,1,1.0
0.05,40,25,stdcp,0.98,6.210995618757876,0,1,0.0
0.05,40,25,sub,1.0,inf,1,1,1.0
0.05,40,30,dhcp_with,1.0,inf,1,1,1.0
0.05,40,30,dhcp_without,1.0,inf,1,1,1.0
0.05,40,30,hcp,1.0,inf,1,1,1.0
0.05,40,30,pool,0.98,37.55350270925552,0,1,0.0
0.05,40,30,rep,1.0,inf,1,1,1.0
0.05,40,30,stdcp,0.94,5.200276025382126,0,1,0.0
0.05,40,30,sub,1.0,inf,1,1,1.0
0.05,40,35,dhcp_with,1.0,inf,1,1,1.0
0.05,40,35,dhcp_without,1.0,inf,1,1,1.0
0.05,40,35,hcp,1.0,inf,1,1,1.0
0.05,40,35,pool,0.98,37.55350270925552,0,1,0.0
0.05,40,35,rep,1.0,inf,1,1,1.0
0.05,40,35,stdcp,0.98,5.311945218811864,0,1,0.0
0.05,40,35,sub,1.0,inf,1,1,1.0
0.05,41,0,dhcp_with,1.0,inf,1,1,1.0
0.05,41,0,dhcp_without,1.0,inf,1,1,1.0
0.05,41,0,hcp,1.0,inf,1,1,1.0
0.05,41,0,pool,0.92,25.54332694363547,0,1,0.0
0.05,41,0,rep,1.0,inf,1,1,1.0
0.05,41,0,stdcp,1.0,inf,1,1,1.0
0.05,41,0,sub,1.0,inf,1,1,1.0
0.05,41,5,dhcp_with,1.0,inf,1,1,1.0
0.05,41,5,dhcp_without,1.0,inf,1,1,1.0
0.05,41,5,hcp,1.0,inf,1,1,1.0
0.05,41,5,pool,0.92,25.54332694363547,0,1,0.0
0.05,41,5,rep,1.0,inf,1,1,1.0
0.05,41,5,stdcp,0.75,4.104873484378945,0,1,0.0
0.05,41,5,sub,1.0,inf,1,1,1.0
0.05,41,10,dhcp_with,1.0,inf,1,1,1.0
0.05,41,10,dhcp_without,1.0,inf,1,1,1.0
0.05,41,10,hcp,1.0,inf,1,1,1.0
0.05,41,10,pool,0.92,25.54332694363547,0,1,0.0
0.05,41,10,rep,1.0,inf,1,1,1.0
0.05,41,10,stdcp,0.81,9.919855814602869,0,1,0.0
0.05,41,10,sub,1.0,inf,1,1,1.0
0.05,41,15,dhcp_with,0.96,28.61819292043114,0,1,0.0
0.05,41,15,dhcp_without,0.96,28.61819292043114,0,1,0.0
0.05,41,15,hcp,1.0,inf,1,1,1.0
0.05,41,15,pool,0.92,25.54332694363547,0,1,0.0
0.05,41,15,rep,1.0,inf,1,1,1.0
0.05,41,15,stdcp,0.93,6.564478798509212,0,1,0.0
0.05,41,15,sub,1.0,inf,1,1,1.0
0.05,41,20,dhcp_with,0.95,24.763788648679338,0,1,0.0
0.05,41,20,dhcp_without,0.95,24.763788648679338,0,1,0.0
0.05,41,20,hcp,1.0,inf,1,1,1.0
0.05,41,20,pool,0.92,25.54332694363547,0,1,0.0
0.05,41,20,rep,1.0,inf,1,1,1.0
0.05,41,20,stdcp,0.9,5.326400795917428,0,1,0.0
0.05,41,20,sub,1.0,inf,1,1,1.0
0.05,41,25,dhcp_with,1.0,inf,1,1,1.0
0.05,41,25,dhcp_without,1.0,inf,1,1,1.0
0.05,41,25,hcp,1.0,inf,1,1,1.0
0.05,41,25,pool,0.92,25.54332694363547,0,1,0.0
0.05,41,25,rep,1.0,inf,1,1,1.0
0.05,41,25,stdcp,0.93,5.4987459174564535,0,1,0.0
0.05,41,25,sub,1.0,inf,1,1,1.0
0.05,41,30,dhcp_with,1.0,inf,1,1,1.0
0.05,41,30,dhcp_without,1.0,inf,1,1,1.0
0.05,41,30,hcp,1.0,inf,1,1,1.0
0.05,41,30,pool,0.92,25.54332694363547,0,1,0.0
0.05,41,30,rep,1.0,inf,1,1,1.0
0.05,41,30,stdcp,0.91,5.283182900273355,0,1,0.0
0.05,41,30,sub,1.0,inf,1,1,1.0
0.05,41,35,dhcp_with,1.0,inf,1,1,1.0
0.05,41,35,dhcp_without,1.0,inf,1,1,1.0
0.05,41,35,hcp,1.0,inf,1,1,1.0
0.05,41,35,pool,0.92,25.54332694363547,0,1,0.0
0.05,41,35,rep,1.0,inf,1,1,1.0
0.05,41,35,stdcp,0.92,5.191781810255616,0,1,0.0
0.05,41,35,sub,1.0,inf,1,1,1.0
0.05,42,0,dhcp_with,1.0,inf,1,1,1.0
0.05,42,0,dhcp_without,1.0,inf,1,1,1.0
0.05,42,0,hcp,1.0,inf,1,1,1.0
0.05,42,0,pool,0.93,49.46447187496919,0,1,0.0
0.05,42,0,rep,1.0,inf,1,1,1.0
0.05,42,0,stdcp,1.0,inf,1,1,1.0
0.05,42,0,sub,1.0,inf,1,1,1.0
0.05,42,5,dhcp_with,1.0,inf,1,1,1.0
0.05,42,5,dhcp_without,1.0,inf,1,1,1.0
0.05,42,5,hcp,1.0,inf,1,1,1.0
0.05,42,5,pool,0.93,49.46447187496919,0,1,0.0
0.05,42,5,rep,1.0,inf,1,1,1.0
0.05,42,5,stdcp,0.7,4.396241028850373,0,1,0.0
0.05,42,5,sub,1.0,inf,1,1,1.0
0.05,42,10,dhcp_with,1.0,inf,1,1,1.0
0.05,42,10,dhcp_without,1.0,inf,1,1,1.0
0.05,42,10,hcp,1.0,inf,1,1,1.0
0.05,42,10,pool,0.93,49.46447187496919,0,1,0.0
0.05,42,10,rep,1.0,inf,1,1,1.0
0.05,42,10,stdcp,0.84,12.557846744864321,0,1,0.0
0.05,42,10,sub,1.0,inf,1,1,1.0
0.05,42,15,dhcp_with,0.99,54.97907160414478,0,1,0.0
0.05,42,15,dhcp_without,0.99,54.97907160414478,0,1,0.0
0.05,42,15,hcp,1.0,inf,1,1,1.0
0.05,42,15,pool,0.93,49.46447187496919,0,1,0.0
0.05,42,15,rep,1.0,inf,1,1,1.0
0.05,42,15,stdcp,0.91,6.484314278561481,0,1,0.0
0.05,42,15,sub,1.0,inf,1,1,1.0
0.05,42,20,dhcp_with,0.98,48.85593247937268,0,1,0.0
